session_key,driver_number,lap_number,date_start,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap
9126,2,45,2023-07-09 15:16:34.066000+00:00,92.724,29.3,37.857,25.567,325,261,False
9126,77,45,2023-07-09 15:16:35.050000+00:00,93.177,29.477,37.792,25.908,299,261,False
9126,27,45,2023-07-09 15:16:36.254000+00:00,92.534,29.521,37.242,25.771,297,262,False
9126,22,45,2023-07-09 15:16:37.597000+00:00,92.494,29.489,37.37,25.635,304,260,False
9126,24,45,2023-07-09 15:16:38.957000+00:00,92.502,29.558,37.307,25.637,291,260,False
9126,21,45,2023-07-09 15:16:39.832000+00:00,92.829,29.474,37.735,25.62,318,259,False
9126,1,46,2023-07-09 15:17:48.502000+00:00,91.114,29.413,36.576,25.125,298,262,False
9126,4,46,2023-07-09 15:17:51.893000+00:00,91.094,29.257,36.643,25.194,297,263,False
9126,44,46,2023-07-09 15:17:53.549000+00:00,91.559,29.144,37.042,25.373,295,259,False
9126,81,46,2023-07-09 15:17:55.346000+00:00,91.496,29.211,36.867,25.418,298,262,False
9126,63,46,2023-07-09 15:17:57.018000+00:00,91.984,29.319,37.124,25.541,296,260,False
9126,14,46,2023-07-09 15:18:00.486000+00:00,92.891,29.365,37.132,26.394,299,260,False
9126,11,46,2023-07-09 15:18:00.955000+00:00,91.675,29.205,37.263,25.207,318,264,False
9126,23,46,2023-07-09 15:18:02.315000+00:00,92.116,29.173,37.411,25.532,302,258,False
9126,16,46,2023-07-09 15:18:03.783000+00:00,91.85,29.173,37.172,25.505,296,259,False
9126,55,46,2023-07-09 15:18:05.221000+00:00,91.906,29.31,37.118,25.478,296,259,False
9126,18,46,2023-07-09 15:18:06.455000+00:00,91.998,29.398,37.18,25.42,300,260,False
9126,2,46,2023-07-09 15:18:06.705000+00:00,92.421,29.363,37.694,25.364,321,262,False
9126,77,46,2023-07-09 15:18:08.127000+00:00,92.284,29.478,37.322,25.484,291,259,False
9126,27,46,2023-07-09 15:18:08.721000+00:00,92.584,29.501,37.481,25.602,310,261,False
9126,10,46,2023-07-09 15:18:09.814000+00:00,155.981,53.604,64.717,37.66,149,161,False
9126,22,46,2023-07-09 15:18:10.080000+00:00,92.535,29.434,37.544,25.557,,259,False
9126,24,46,2023-07-09 15:18:11.549000+00:00,92.329,29.533,37.221,25.575,286,260,False
9126,21,46,2023-07-09 15:18:12.627000+00:00,92.716,29.466,37.597,25.653,301,260,False
9126,1,47,2023-07-09 15:19:19.673000+00:00,91.148,29.339,36.621,25.188,297,263,False
9126,4,47,2023-07-09 15:19:23.001000+00:00,91.593,29.286,36.842,25.465,,262,False
9126,44,47,2023-07-09 15:19:25.110000+00:00,91.248,29.108,36.857,25.283,296,261,False
9126,81,47,2023-07-09 15:19:26.844000+00:00,91.427,29.187,36.888,25.352,299,260,False
9126,63,47,2023-07-09 15:19:29.032000+00:00,91.644,29.177,36.978,25.489,299,260,False
9126,11,47,2023-07-09 15:19:32.532000+00:00,91.505,29.226,36.941,25.338,296,261,False
9126,14,47,2023-07-09 15:19:33.391000+00:00,91.828,29.292,37.162,25.374,316,261,False
9126,23,47,2023-07-09 15:19:34.422000+00:00,91.537,29.255,37.196,25.086,306,263,False
9126,16,47,2023-07-09 15:19:35.657000+00:00,91.36,29.224,36.928,25.208,299,258,False
9126,55,47,2023-07-09 15:19:37.141000+00:00,91.592,29.236,37.112,25.244,299,257,False
9126,18,47,2023-07-09 15:19:38.594000+00:00,91.768,29.171,37.071,25.526,302,258,False
9126,2,47,2023-07-09 15:19:39.250000+00:00,91.868,29.102,37.404,25.362,318,263,False
9126,77,47,2023-07-09 15:19:40.547000+00:00,92.079,29.491,37.185,25.403,,257,False
9126,27,47,2023-07-09 15:19:41.375000+00:00,92.101,29.361,37.354,25.386,311,260,False
9126,22,47,2023-07-09 15:19:42.516000+00:00,92.291,29.342,37.384,25.565,305,256,False
9126,24,47,2023-07-09 15:19:43.828000+00:00,91.957,29.433,37.007,25.517,290,258,False
9126,21,47,2023-07-09 15:19:45.281000+00:00,92.456,29.449,37.429,25.578,304,258,False
9126,10,47,2023-07-09 15:20:45.812000+00:00,,,,,,,False
9126,1,48,2023-07-09 15:20:50.812000+00:00,91.4,29.405,36.769,25.226,,260,False
9126,4,48,2023-07-09 15:20:54.577000+00:00,91.36,29.353,36.736,25.271,,262,False
9126,44,48,2023-07-09 15:20:56.390000+00:00,91.152,29.085,36.857,25.21,298,259,False
9126,81,48,2023-07-09 15:20:58.249000+00:00,91.159,29.228,36.655,25.276,300,261,False
9126,63,48,2023-07-09 15:21:00.640000+00:00,91.569,29.189,37.001,25.379,,260,False
9126,11,48,2023-07-09 15:21:04.124000+00:00,91.209,29.269,36.799,25.141,295,261,False
9126,14,48,2023-07-09 15:21:05.264000+00:00,91.338,29.103,36.926,25.309,315,261,False
9126,23,48,2023-07-09 15:21:05.983000+00:00,91.466,29.15,37.18,25.136,319,261,False
9126,16,48,2023-07-09 15:21:06.999000+00:00,91.255,28.991,37.084,25.18,315,263,False
9126,55,48,2023-07-09 15:21:08.718000+00:00,91.438,29.222,36.982,25.234,,259,False
9126,18,48,2023-07-09 15:21:10.327000+00:00,91.745,29.195,37.051,25.499,303,259,False
9126,2,48,2023-07-09 15:21:11.139000+00:00,91.71,29.155,37.361,25.194,,262,False
9126,77,48,2023-07-09 15:21:12.608000+00:00,91.974,29.329,37.239,25.406,290,259,False
9126,27,48,2023-07-09 15:21:13.467000+00:00,92.06,29.31,37.357,25.393,310,261,False
9126,22,48,2023-07-09 15:21:14.889000+00:00,92.084,29.292,37.265,25.527,303,257,False
9126,24,48,2023-07-09 15:21:15.842000+00:00,91.769,29.139,37.142,25.488,306,263,False
9126,21,48,2023-07-09 15:21:17.780000+00:00,92.353,29.401,37.386,25.566,302,259,False
9126,1,49,2023-07-09 15:22:22.279000+00:00,91.218,29.336,36.686,25.196,299,261,False
9126,4,49,2023-07-09 15:22:25.935000+00:00,91.02,29.092,36.682,25.246,298,263,False
9126,44,49,2023-07-09 15:22:27.482000+00:00,91.286,29.07,36.936,25.28,297,260,False
9126,81,49,2023-07-09 15:22:29.435000+00:00,91.422,29.203,36.86,25.359,298,262,False
9126,63,49,2023-07-09 15:22:32.279000+00:00,91.612,29.143,36.987,25.482,300,260,False
9126,11,49,2023-07-09 15:22:35.310000+00:00,91.36,29.306,36.858,25.196,300,261,False
9126,14,49,2023-07-09 15:22:36.560000+00:00,92.075,29.414,37.105,25.556,303,260,False
9126,23,49,2023-07-09 15:22:37.435000+00:00,91.912,29.166,37.36,25.386,317,262,False
9126,16,49,2023-07-09 15:22:38.247000+00:00,91.781,29.058,37.249,25.474,317,260,False
9126,55,49,2023-07-09 15:22:40.200000+00:00,91.723,29.292,37.036,25.395,,260,False
9126,18,49,2023-07-09 15:22:42.122000+00:00,91.86,29.245,37.173,25.442,300,259,False
9126,2,49,2023-07-09 15:22:42.794000+00:00,91.873,29.188,37.48,25.205,319,262,False
9126,77,49,2023-07-09 15:22:44.560000+00:00,92.167,29.485,37.237,25.445,,259,False
9126,27,49,2023-07-09 15:22:45.528000+00:00,92.08,29.299,37.305,25.476,,260,False
9126,22,49,2023-07-09 15:22:47.044000+00:00,92.504,29.451,37.416,25.637,301,256,False
9126,24,49,2023-07-09 15:22:47.591000+00:00,92.599,29.3,37.442,25.857,307,261,False
9126,21,49,2023-07-09 15:22:50.122000+00:00,92.54,29.496,37.443,25.601,303,258,False
9126,1,50,2023-07-09 15:23:53.402000+00:00,91.292,29.424,36.739,25.129,,262,False
9126,4,50,2023-07-09 15:23:56.949000+00:00,91.56,29.228,36.67,25.662,300,262,False
9126,44,50,2023-07-09 15:23:58.808000+00:00,91.526,29.108,36.931,25.487,,258,False
9126,81,50,2023-07-09 15:24:00.824000+00:00,91.752,29.431,36.833,25.488,301,261,False
9126,63,50,2023-07-09 15:24:03.839000+00:00,91.421,29.173,36.843,25.405,302,261,False
9126,11,50,2023-07-09 15:24:06.667000+00:00,91.139,29.215,36.714,25.21,,260,False
9126,14,50,2023-07-09 15:24:08.683000+00:00,91.999,29.339,37.108,25.552,,260,False
9126,23,50,2023-07-09 15:24:09.355000+00:00,91.86,29.086,37.286,25.488,321,261,False
9126,16,50,2023-07-09 15:24:10.028000+00:00,91.716,29.128,37.233,25.355,315,260,False
9126,55,50,2023-07-09 15:24:11.886000+00:00,91.408,29.164,36.938,25.306,304,257,False
9126,18,50,2023-07-09 15:24:13.917000+00:00,91.794,29.135,37.079,25.58,305,257,False
9126,2,50,2023-07-09 15:24:14.699000+00:00,92.085,29.124,37.434,25.527,318,258,False
9126,77,50,2023-07-09 15:24:16.730000+00:00,92.163,29.428,37.192,25.543,,258,False
9126,27,50,2023-07-09 15:24:17.652000+00:00,92.158,29.261,37.17,25.727,,259,False
9126,22,50,2023-07-09 15:24:19.495000+00:00,92.79,29.394,37.382,26.014,,258,False
9126,24,50,2023-07-09 15:24:20.183000+00:00,92.459,29.194,37.294,25.971,309,261,False
9126,21,50,2023-07-09 15:24:22.714000+00:00,92.632,29.46,37.373,25.799,,258,False
9126,1,51,2023-07-09 15:25:24.713000+00:00,91.397,29.4,36.701,25.296,,262,False
9126,4,51,2023-07-09 15:25:28.572000+00:00,91.077,29.289,36.585,25.203,301,263,False
9126,44,51,2023-07-09 15:25:30.338000+00:00,91.703,29.105,37.131,25.467,,258,False
9126,81,51,2023-07-09 15:25:32.603000+00:00,91.305,29.211,36.743,25.351,300,262,False
9126,63,51,2023-07-09 15:25:35.556000+00:00,91.563,29.089,37.001,25.473,,259,False
9126,11,51,2023-07-09 15:25:37.838000+00:00,90.914,29.181,36.719,25.014,,260,False
9126,14,51,2023-07-09 15:25:40.666000+00:00,91.93,29.321,37.031,25.578,301,261,False
9126,23,51,2023-07-09 15:25:41.213000+00:00,91.93,29.076,37.346,25.508,319,260,False
9126,16,51,2023-07-09 15:25:41.759000+00:00,91.763,29.111,37.23,25.422,318,264,False
9126,55,51,2023-07-09 15:25:43.291000+00:00,91.366,29.054,36.985,25.327,306,260,False
9126,18,51,2023-07-09 15:25:45.791000+00:00,91.691,29.185,37.032,25.474,303,258,False
9126,2,51,2023-07-09 15:25:46.759000+00:00,91.956,29.11,37.378,25.468,304,257,False
9126,77,51,2023-07-09 15:25:48.994000+00:00,92.133,29.433,37.132,25.568,288,261,False
9126,27,51,2023-07-09 15:25:49.775000+00:00,92.166,29.262,37.382,25.522,309,260,False
9126,22,51,2023-07-09 15:25:52.306000+00:00,93.212,29.404,37.22,26.588,298,259,False
9126,24,51,2023-07-09 15:25:52.681000+00:00,92.09,29.285,37.357,25.448,,263,False
9126,21,51,2023-07-09 15:25:55.337000+00:00,92.445,29.385,37.301,25.759,302,259,False
9126,1,52,2023-07-09 15:26:56.164000+00:00,90.975,29.22,36.604,25.151,,262,False
9126,4,52,2023-07-09 15:26:59.602000+00:00,91.251,29.108,36.889,25.254,298,263,False
9126,44,52,2023-07-09 15:27:02.024000+00:00,91.823,29.205,37.209,25.409,296,259,False
9126,81,52,2023-07-09 15:27:03.930000+00:00,90.941,29.092,36.59,25.259,303,261,False
9126,63,52,2023-07-09 15:27:06.867000+00:00,91.433,29.079,36.925,25.429,305,262,False
9126,11,52,2023-07-09 15:27:08.774000+00:00,91.188,29.16,36.809,25.219,305,261,False
9126,14,52,2023-07-09 15:27:12.555000+00:00,91.711,29.243,36.974,25.494,303,260,False
9126,23,52,2023-07-09 15:27:13.149000+00:00,91.809,29.267,37.139,25.403,320,262,False
9126,16,52,2023-07-09 15:27:13.492000+00:00,92.257,28.928,37.709,25.62,331,263,False
9126,55,52,2023-07-09 15:27:14.633000+00:00,91.88,29.274,37.244,25.362,,260,False
9126,18,52,2023-07-09 15:27:17.414000+00:00,92.138,29.156,37.199,25.783,304,258,False
9126,2,52,2023-07-09 15:27:18.742000+00:00,91.984,29.233,37.273,25.478,,260,False
9126,77,52,2023-07-09 15:27:21.055000+00:00,91.852,29.345,37.127,25.38,293,261,False
9126,27,52,2023-07-09 15:27:21.930000+00:00,91.776,29.323,37.003,25.45,310,263,False
9126,24,52,2023-07-09 15:27:24.680000+00:00,92.114,29.536,37.162,25.416,287,260,False
9126,22,52,2023-07-09 15:27:25.492000+00:00,92.78,29.493,37.679,25.608,317,258,False
9126,21,52,2023-07-09 15:27:27.789000+00:00,92.42,29.39,37.43,25.6,303,260,False
9126,1,53,2023-07-09 15:28:26.991000+00:00,,,,,,,False
9133,16,1,2023-07-23 13:03:06.133000+00:00,91.687,35.646,32.027,24.014,259,231,False
9133,77,1,2023-07-23 13:03:06.133000+00:00,95.593,37.393,33.595,24.605,271,232,False
9133,11,1,2023-07-23 13:03:06.133000+00:00,93.421,36.451,32.628,24.342,253,229,False
9133,14,1,2023-07-23 13:03:06.133000+00:00,92.905,36.224,32.308,24.373,252,229,False
9133,44,1,2023-07-23 13:03:06.133000+00:00,90.89,35.264,31.88,23.746,271,231,False
9133,55,1,2023-07-23 13:03:06.133000+00:00,92.124,35.957,32.012,24.155,266,233,False
9133,27,1,2023-07-23 13:03:06.133000+00:00,93.921,37.021,32.518,24.382,270,230,False
9133,1,1,2023-07-23 13:03:06.133000+00:00,88.249,34.384,30.37,23.495,274,235,False
9133,31,1,2023-07-23 13:03:06.133000+00:00,107.311,46.887,34.912,25.512,212,208,False
9133,4,1,2023-07-23 13:03:06.133000+00:00,90.265,35.227,31.302,23.736,273,237,False
9133,24,1,2023-07-23 13:03:06.133000+00:00,97.093,38.642,34.025,24.426,252,228,False
9133,3,1,2023-07-23 13:03:06.133000+00:00,98.483,40.936,32.713,24.834,276,227,False
9133,18,1,2023-07-23 13:03:06.133000+00:00,94.358,37.3,32.662,24.396,279,231,False
9133,81,1,2023-07-23 13:03:06.133000+00:00,89.03,34.665,30.676,23.689,277,234,False
9133,10,1,2023-07-23 13:03:06.133000+00:00,125.342,47.413,41.231,36.698,187,183,False
9133,23,1,2023-07-23 13:03:06.133000+00:00,96.874,37.76,34.602,24.512,230,229,False
9133,22,1,2023-07-23 13:03:06.133000+00:00,95.077,37.542,32.979,24.556,243,231,False
9133,63,1,2023-07-23 13:03:06.133000+00:00,96.28,38.303,33.469,24.508,255,233,False
9133,20,1,2023-07-23 13:03:06.133000+00:00,96.03,38.05,33.369,24.611,241,225,False
9133,2,1,2023-07-23 13:03:06.133000+00:00,97.765,38.906,34.089,24.77,237,225,False
9133,1,2,2023-07-23 13:04:34.381000+00:00,85.157,30.527,30.848,23.782,272,229,False
9133,81,2,2023-07-23 13:04:35.162000+00:00,85.617,30.599,30.983,24.035,276,235,False
9133,4,2,2023-07-23 13:04:36.397000+00:00,85.82,30.556,31.161,24.103,276,233,False
9133,44,2,2023-07-23 13:04:37.022000+00:00,86.052,30.556,31.467,24.029,274,232,False
9133,16,2,2023-07-23 13:04:37.819000+00:00,86.336,30.738,31.484,24.114,274,231,False
9133,55,2,2023-07-23 13:04:38.256000+00:00,86.23,30.609,31.511,24.11,274,230,False
9133,14,2,2023-07-23 13:04:39.037000+00:00,86.881,31.068,31.636,24.177,272,231,False
9133,11,2,2023-07-23 13:04:39.553000+00:00,86.77,30.959,31.64,24.171,267,233,False
9133,27,2,2023-07-23 13:04:40.053000+00:00,86.902,30.972,31.721,24.209,273,230,False
9133,18,2,2023-07-23 13:04:40.490000+00:00,87.002,30.858,31.757,24.387,264,233,False
9133,22,2,2023-07-23 13:04:41.209000+00:00,87.017,31.026,31.641,24.35,269,229,False
9133,77,2,2023-07-23 13:04:41.725000+00:00,87.091,31.053,31.675,24.363,278,230,False
9133,20,2,2023-07-23 13:04:42.162000+00:00,87.771,31.588,31.772,24.411,272,228,False
9133,63,2,2023-07-23 13:04:42.412000+00:00,86.772,30.928,31.721,24.123,261,232,False
9133,23,2,2023-07-23 13:04:43.006000+00:00,87.53,31.05,32.346,24.134,272,230,False
9133,24,2,2023-07-23 13:04:43.225000+00:00,87.932,31.019,32.468,24.445,251,232,False
9133,2,2,2023-07-23 13:04:43.897000+00:00,87.874,31.088,32.207,24.579,272,231,False
9133,3,2,2023-07-23 13:04:44.615000+00:00,87.898,31.082,32.294,24.522,271,225,False
9133,31,2,2023-07-23 13:04:53.443000+00:00,101.181,32.666,38.194,30.321,259,208,False
9133,10,2,2023-07-23 13:05:11.474000+00:00,,,,,,,False
9133,1,3,2023-07-23 13:05:59.489000+00:00,85.07,30.491,30.724,23.855,269,230,False
9133,81,3,2023-07-23 13:06:00.848000+00:00,85.115,30.482,30.715,23.918,,234,False
9133,4,3,2023-07-23 13:06:02.223000+00:00,85.205,30.71,30.705,23.79,275,238,False
9133,44,3,2023-07-23 13:06:03.083000+00:00,85.427,30.681,30.953,23.793,275,232,False
9133,16,3,2023-07-23 13:06:04.161000+00:00,85.649,30.617,31.017,24.015,277,229,False
9133,55,3,2023-07-23 13:06:04.536000+00:00,86.062,30.648,31.319,24.095,272,231,False
9133,14,3,2023-07-23 13:06:05.926000+00:00,85.912,30.793,31.379,23.74,270,232,False
9133,11,3,2023-07-23 13:06:06.364000+00:00,86.27,30.816,31.422,24.032,275,233,False
9133,27,3,2023-07-23 13:06:07.004000+00:00,86.309,30.654,31.543,24.112,,233,False
9133,18,3,2023-07-23 13:06:07.598000+00:00,86.258,30.566,31.493,24.199,272,231,False
9133,22,3,2023-07-23 13:06:08.333000+00:00,86.373,30.806,31.341,24.226,272,233,False
9133,77,3,2023-07-23 13:06:08.848000+00:00,86.525,30.771,31.527,24.227,279,234,False
9133,63,3,2023-07-23 13:06:09.208000+00:00,86.837,31.154,31.49,24.193,250,234,False
9133,20,3,2023-07-23 13:06:10.051000+00:00,86.757,30.802,31.626,24.329,276,229,False
9133,23,3,2023-07-23 13:06:10.583000+00:00,86.796,30.64,31.78,24.376,269,231,False
9133,24,3,2023-07-23 13:06:11.176000+00:00,86.774,30.753,31.63,24.391,276,233,False
9133,2,3,2023-07-23 13:06:11.801000+00:00,86.826,30.941,31.341,24.544,271,232,False
9133,3,3,2023-07-23 13:06:12.520000+00:00,86.878,30.874,31.653,24.351,269,227,False
9133,31,3,2023-07-23 13:06:34.629000+00:00,,,,,,,False
9133,1,4,2023-07-23 13:07:24.644000+00:00,84.542,30.403,30.495,23.644,273,232,False
9133,81,4,2023-07-23 13:07:25.894000+00:00,84.885,30.363,30.575,23.947,277,234,False
9133,4,4,2023-07-23 13:07:27.425000+00:00,84.794,30.587,30.496,23.711,,236,False
9133,44,4,2023-07-23 13:07:28.519000+00:00,84.559,30.404,30.496,23.659,269,235,False
9133,16,4,2023-07-23 13:07:29.831000+00:00,85.239,30.383,30.814,24.042,279,232,False
9133,55,4,2023-07-23 13:07:30.597000+00:00,85.316,30.249,31.07,23.997,,231,False
9133,14,4,2023-07-23 13:07:31.862000+00:00,85.902,30.737,31.321,23.844,267,232,False
9133,11,4,2023-07-23 13:07:32.612000+00:00,85.702,30.415,31.289,23.998,276,234,False
9133,27,4,2023-07-23 13:07:33.347000+00:00,85.889,30.293,31.513,24.083,,230,False
9133,18,4,2023-07-23 13:07:33.878000+00:00,85.921,30.152,31.556,24.213,271,232,False
9133,22,4,2023-07-23 13:07:34.722000+00:00,85.806,30.299,31.342,24.165,275,232,False
9133,77,4,2023-07-23 13:07:35.378000+00:00,85.966,30.446,31.391,24.129,,236,False
9133,63,4,2023-07-23 13:07:36.128000+00:00,85.938,30.564,31.37,24.004,256,233,False
9133,20,4,2023-07-23 13:07:36.847000+00:00,86.099,30.388,31.585,24.126,275,230,False
9133,23,4,2023-07-23 13:07:37.425000+00:00,86.238,30.321,31.766,24.151,273,233,False
9133,24,4,2023-07-23 13:07:37.956000+00:00,86.413,30.293,31.804,24.316,275,233,False
9133,2,4,2023-07-23 13:07:38.613000+00:00,86.514,30.422,31.515,24.577,,231,False
9133,3,4,2023-07-23 13:07:39.409000+00:00,86.633,30.52,31.638,24.475,274,227,False
9133,1,5,2023-07-23 13:08:49.220000+00:00,84.843,30.395,30.707,23.741,272,231,False
9133,81,5,2023-07-23 13:08:50.830000+00:00,84.927,30.553,30.473,23.901,276,236,False
9133,4,5,2023-07-23 13:08:52.220000+00:00,84.893,30.564,30.421,23.908,277,234,False
9133,44,5,2023-07-23 13:08:53.095000+00:00,85.312,30.51,30.938,23.864,263,233,False
9133,16,5,2023-07-23 13:08:55.064000+00:00,85.212,30.557,30.762,23.893,276,231,False
9133,55,5,2023-07-23 13:08:55.923000+00:00,85.339,30.386,30.976,23.977,,232,False
9133,14,5,2023-07-23 13:08:57.767000+00:00,85.949,30.785,31.334,23.83,277,233,False
9133,11,5,2023-07-23 13:08:58.314000+00:00,85.832,30.693,31.232,23.907,281,235,False
9133,27,5,2023-07-23 13:08:59.220000+00:00,85.822,30.393,31.374,24.055,278,230,False
9133,18,5,2023-07-23 13:08:59.798000+00:00,85.922,30.216,31.418,24.288,270,232,False
9133,22,5,2023-07-23 13:09:00.548000+00:00,85.986,30.55,31.214,24.222,276,232,False
9133,77,5,2023-07-23 13:09:01.361000+00:00,85.991,30.508,31.239,24.244,278,233,False
9133,63,5,2023-07-23 13:09:02.064000+00:00,86.101,30.721,31.211,24.169,258,235,False
9133,20,5,2023-07-23 13:09:02.939000+00:00,86.066,30.336,31.419,24.311,277,231,False
9133,23,5,2023-07-23 13:09:03.626000+00:00,86.354,30.606,31.491,24.257,,230,False
9133,24,5,2023-07-23 13:09:04.329000+00:00,86.337,30.428,31.673,24.236,,231,False
9133,2,5,2023-07-23 13:09:05.126000+00:00,86.413,30.497,31.36,24.556,270,234,False
9133,3,5,2023-07-23 13:09:06.033000+00:00,86.236,30.494,31.37,24.372,278,228,False
9133,1,6,2023-07-23 13:10:14.047000+00:00,84.596,30.248,30.586,23.762,276,227,False
9133,81,6,2023-07-23 13:10:15.734000+00:00,84.841,30.445,30.378,24.018,278,237,False
9133,4,6,2023-07-23 13:10:17.094000+00:00,84.826,30.567,30.285,23.974,278,234,False
9133,44,6,2023-07-23 13:10:18.391000+00:00,85.167,30.806,30.538,23.823,259,232,False
9133,16,6,2023-07-23 13:10:20.266000+00:00,85.092,30.527,30.569,23.996,275,233,False
9133,55,6,2023-07-23 13:10:21.250000+00:00,85.416,30.264,31.048,24.104,274,230,False
9133,14,6,2023-07-23 13:10:23.734000+00:00,85.504,30.461,31.185,23.858,281,231,False
9133,11,6,2023-07-23 13:10:24.156000+00:00,85.65,30.269,31.394,23.987,265,232,False
9133,27,6,2023-07-23 13:10:25.015000+00:00,85.708,30.238,31.314,24.156,277,227,False
9133,18,6,2023-07-23 13:10:25.687000+00:00,85.688,30.171,31.277,24.24,281,230,False
9133,22,6,2023-07-23 13:10:26.515000+00:00,85.674,30.384,31.148,24.142,274,232,False
9133,77,6,2023-07-23 13:10:27.312000+00:00,85.73,30.518,30.98,24.232,281,231,False
9133,63,6,2023-07-23 13:10:28.172000+00:00,85.839,30.786,30.972,24.081,254,234,False
9133,20,6,2023-07-23 13:10:28.984000+00:00,86.103,30.554,31.24,24.309,276,231,False
9133,23,6,2023-07-23 13:10:29.953000+00:00,86.085,30.769,31.122,24.194,,234,False
9133,24,6,2023-07-23 13:10:30.703000+00:00,86.313,30.672,31.325,24.316,279,232,False
9133,2,6,2023-07-23 13:10:31.547000+00:00,86.184,30.551,31.269,24.364,271,233,False
9133,3,6,2023-07-23 13:10:32.250000+00:00,86.201,30.445,31.473,24.283,275,231,False
9133,1,7,2023-07-23 13:11:38.670000+00:00,84.487,30.235,30.487,23.765,,230,False
9133,81,7,2023-07-23 13:11:40.577000+00:00,84.92,30.436,30.359,24.125,279,238,False
9133,4,7,2023-07-23 13:11:41.952000+00:00,85.138,30.623,30.602,23.913,,236,False
9133,44,7,2023-07-23 13:11:43.577000+00:00,85.179,30.704,30.656,23.819,264,232,False
9133,16,7,2023-07-23 13:11:45.342000+00:00,85.14,30.509,30.682,23.949,,233,False
9133,55,7,2023-07-23 13:11:46.639000+00:00,85.662,30.526,31.094,24.042,273,231,False
9133,14,7,2023-07-23 13:11:49.248000+00:00,85.564,30.505,31.073,23.986,276,231,False
9133,11,7,2023-07-23 13:11:49.842000+00:00,85.445,30.413,31.022,24.01,272,233,False
9133,27,7,2023-07-23 13:11:50.780000+00:00,85.612,30.35,31.078,24.184,,233,False
9133,18,7,2023-07-23 13:11:51.451000+00:00,85.746,30.237,31.186,24.323,,233,False
9133,22,7,2023-07-23 13:11:52.186000+00:00,85.798,30.503,31.094,24.201,275,233,False
9133,77,7,2023-07-23 13:11:53.030000+00:00,85.738,30.342,31.142,24.254,280,233,False
9133,63,7,2023-07-23 13:11:54.014000+00:00,85.84,30.615,30.994,24.231,260,233,False
9133,20,7,2023-07-23 13:11:55.076000+00:00,85.977,30.467,31.207,24.303,275,228,False
9133,23,7,2023-07-23 13:11:56.092000+00:00,85.884,30.487,31.066,24.331,,233,False
9133,24,7,2023-07-23 13:11:57.029000+00:00,85.933,30.425,31.145,24.363,276,234,False
9133,2,7,2023-07-23 13:11:57.733000+00:00,86.102,30.431,31.154,24.517,,232,False
9133,3,7,2023-07-23 13:11:58.483000+00:00,86.073,30.36,31.427,24.286,277,230,False
9133,1,8,2023-07-23 13:13:03.138000+00:00,84.509,30.362,30.468,23.679,277,230,False
9133,81,8,2023-07-23 13:13:05.497000+00:00,84.751,30.461,30.357,23.933,,239,False
9133,4,8,2023-07-23 13:13:07.091000+00:00,85.005,30.764,30.277,23.964,279,236,False
9133,44,8,2023-07-23 13:13:08.747000+00:00,84.916,30.563,30.621,23.732,272,234,False
9133,16,8,2023-07-23 13:13:10.497000+00:00,85.465,30.664,30.668,24.133,,234,False
9133,55,8,2023-07-23 13:13:12.294000+00:00,85.662,30.557,30.91,24.195,275,231,False
9133,14,8,2023-07-23 13:13:14.778000+00:00,87.11,31.399,31.419,24.292,266,231,False
9133,11,8,2023-07-23 13:13:15.247000+00:00,84.836,30.241,30.581,24.014,281,233,False
9133,27,8,2023-07-23 13:13:16.341000+00:00,86.292,30.553,31.37,24.369,276,232,False
9133,18,8,2023-07-23 13:13:17.153000+00:00,86.238,30.432,31.418,24.388,282,233,False
9133,22,8,2023-07-23 13:13:17.981000+00:00,86.156,30.51,31.311,24.335,276,233,False
9133,77,8,2023-07-23 13:13:18.794000+00:00,86.076,30.426,31.298,24.352,282,233,False
9133,63,8,2023-07-23 13:13:19.840000+00:00,86.063,30.748,31.005,24.31,262,233,False
9133,20,8,2023-07-23 13:13:21.059000+00:00,86.095,30.675,31.157,24.263,276,231,False
9133,23,8,2023-07-23 13:13:21.950000+00:00,88.053,30.5,31.057,26.496,277,229,False
9133,24,8,2023-07-23 13:13:22.934000+00:00,86.036,30.525,31.394,24.117,278,232,False
9133,2,8,2023-07-23 13:13:23.856000+00:00,86.042,30.499,31.19,24.353,273,230,False
9133,3,8,2023-07-23 13:13:24.559000+00:00,86.399,30.492,31.44,24.467,276,228,False
9133,1,9,2023-07-23 13:14:27.652000+00:00,84.437,30.271,30.533,23.633,,231,False
9133,81,9,2023-07-23 13:14:30.261000+00:00,84.98,30.523,30.437,24.02,278,238,False
9133,4,9,2023-07-23 13:14:32.089000+00:00,85.199,30.745,30.574,23.88,276,236,False
9133,44,9,2023-07-23 13:14:33.652000+00:00,85.416,30.708,30.797,23.911,273,232,False
9133,16,9,2023-07-23 13:14:35.964000+00:00,85.269,30.629,30.529,24.111,273,234,False
9133,55,9,2023-07-23 13:14:37.948000+00:00,85.607,30.595,30.943,24.069,273,230,False
9133,11,9,2023-07-23 13:14:39.980000+00:00,85.307,30.668,30.651,23.988,279,236,False
9133,14,9,2023-07-23 13:14:41.870000+00:00,86.309,30.897,31.358,24.054,278,231,False
9133,27,9,2023-07-23 13:14:42.605000+00:00,86.379,30.7,31.478,24.201,280,235,False
