session_key,driver_number,position,date
9140,20,10,2023-07-29 15:53:05.983000+00:00
9140,10,10,2023-07-29 15:53:09.280000+00:00
9140,20,11,2023-07-29 15:53:09.280000+00:00
9140,24,12,2023-07-29 15:53:09.280000+00:00
9140,11,12,2023-07-29 15:53:09.983000+00:00
9140,24,13,2023-07-29 15:53:09.983000+00:00
9140,1,2,2023-07-29 15:53:10.655000+00:00
9140,81,1,2023-07-29 15:53:10.655000+00:00
9140,16,3,2023-07-29 15:53:10.655000+00:00
9140,4,4,2023-07-29 15:53:10.655000+00:00
9140,31,5,2023-07-29 15:53:10.655000+00:00
9140,63,6,2023-07-29 15:53:10.655000+00:00
9140,2,7,2023-07-29 15:53:10.655000+00:00
9140,44,13,2023-07-29 15:53:12.155000+00:00
9140,24,14,2023-07-29 15:53:12.155000+00:00
9140,16,4,2023-07-29 15:53:13.936000+00:00
9140,4,5,2023-07-29 15:53:13.936000+00:00
9140,10,3,2023-07-29 15:53:13.936000+00:00
9140,31,6,2023-07-29 15:53:13.936000+00:00
9140,63,7,2023-07-29 15:53:13.936000+00:00
9140,2,8,2023-07-29 15:53:13.936000+00:00
9140,14,9,2023-07-29 15:53:13.936000+00:00
9140,22,10,2023-07-29 15:53:13.936000+00:00
9140,16,5,2023-07-29 15:53:14.764000+00:00
9140,4,6,2023-07-29 15:53:14.764000+00:00
9140,11,4,2023-07-29 15:53:14.764000+00:00
9140,31,7,2023-07-29 15:53:14.764000+00:00
9140,63,8,2023-07-29 15:53:14.764000+00:00
9140,2,9,2023-07-29 15:53:14.764000+00:00
9140,14,10,2023-07-29 15:53:14.764000+00:00
9140,22,11,2023-07-29 15:53:14.764000+00:00
9140,20,12,2023-07-29 15:53:14.764000+00:00
9140,16,6,2023-07-29 15:53:16.998000+00:00
9140,4,7,2023-07-29 15:53:16.998000+00:00
9140,44,5,2023-07-29 15:53:16.998000+00:00
9140,31,8,2023-07-29 15:53:16.998000+00:00
9140,63,9,2023-07-29 15:53:16.998000+00:00
9140,2,10,2023-07-29 15:53:16.998000+00:00
9140,14,11,2023-07-29 15:53:16.998000+00:00
9140,22,12,2023-07-29 15:53:16.998000+00:00
9140,20,13,2023-07-29 15:53:16.998000+00:00
9140,55,6,2023-07-29 15:53:17.905000+00:00
9140,16,7,2023-07-29 15:53:17.905000+00:00
9140,4,8,2023-07-29 15:53:17.905000+00:00
9140,31,9,2023-07-29 15:53:17.905000+00:00
9140,63,10,2023-07-29 15:53:17.905000+00:00
9140,2,11,2023-07-29 15:53:17.905000+00:00
9140,14,12,2023-07-29 15:53:17.905000+00:00
9140,22,13,2023-07-29 15:53:17.905000+00:00
9140,20,14,2023-07-29 15:53:17.905000+00:00
9140,24,15,2023-07-29 15:53:17.905000+00:00
9140,4,9,2023-07-29 15:53:20.733000+00:00
9140,31,10,2023-07-29 15:53:20.733000+00:00
9140,63,11,2023-07-29 15:53:20.733000+00:00
9140,3,8,2023-07-29 15:53:20.733000+00:00
9140,2,12,2023-07-29 15:53:20.733000+00:00
9140,14,13,2023-07-29 15:53:20.733000+00:00
9140,22,14,2023-07-29 15:53:20.733000+00:00
9140,20,15,2023-07-29 15:53:20.733000+00:00
9140,24,16,2023-07-29 15:53:20.733000+00:00
9140,63,12,2023-07-29 15:53:22.123000+00:00
9140,2,13,2023-07-29 15:53:22.123000+00:00
9140,18,11,2023-07-29 15:53:22.123000+00:00
9140,14,14,2023-07-29 15:53:22.123000+00:00
9140,22,15,2023-07-29 15:53:22.123000+00:00
9140,20,16,2023-07-29 15:53:22.123000+00:00
9140,24,17,2023-07-29 15:53:22.123000+00:00
9140,63,13,2023-07-29 15:53:23.311000+00:00
9140,23,12,2023-07-29 15:53:23.311000+00:00
9140,2,14,2023-07-29 15:53:23.311000+00:00
9140,14,15,2023-07-29 15:53:23.311000+00:00
9140,22,16,2023-07-29 15:53:23.311000+00:00
9140,20,17,2023-07-29 15:53:23.311000+00:00
9140,24,18,2023-07-29 15:53:23.311000+00:00
9140,2,15,2023-07-29 15:53:24.186000+00:00
9140,14,16,2023-07-29 15:53:24.186000+00:00
9140,22,17,2023-07-29 15:53:24.186000+00:00
9140,77,14,2023-07-29 15:53:24.186000+00:00
9140,20,18,2023-07-29 15:53:24.186000+00:00
9140,24,19,2023-07-29 15:53:24.186000+00:00
9140,2,16,2023-07-29 15:53:24.998000+00:00
9140,14,17,2023-07-29 15:53:24.998000+00:00
9140,22,18,2023-07-29 15:53:24.998000+00:00
9140,20,19,2023-07-29 15:53:24.998000+00:00
9140,24,20,2023-07-29 15:53:24.998000+00:00
9140,27,15,2023-07-29 15:53:24.998000+00:00
9140,2,17,2023-07-29 15:53:26.436000+00:00
9140,14,16,2023-07-29 15:53:26.436000+00:00
9140,4,8,2023-07-29 15:53:27.326000+00:00
9140,3,9,2023-07-29 15:53:27.326000+00:00
9140,31,9,2023-07-29 15:53:27.951000+00:00
9140,3,10,2023-07-29 15:53:27.951000+00:00
9140,63,12,2023-07-29 15:53:29.795000+00:00
9140,23,13,2023-07-29 15:53:29.795000+00:00
9140,14,15,2023-07-29 15:53:32.029000+00:00
9140,27,16,2023-07-29 15:53:32.029000+00:00
9140,31,10,2023-07-29 15:53:32.639000+00:00
9140,3,9,2023-07-29 15:53:32.639000+00:00
9140,14,16,2023-07-29 15:53:58.857000+00:00
9140,27,15,2023-07-29 15:53:58.857000+00:00
9140,2,16,2023-07-29 15:56:42.418000+00:00
9140,14,17,2023-07-29 15:56:42.418000+00:00
9140,14,18,2023-07-29 15:56:44.152000+00:00
9140,22,17,2023-07-29 15:56:44.152000+00:00
9140,14,19,2023-07-29 15:56:44.949000+00:00
9140,20,18,2023-07-29 15:56:44.949000+00:00
9140,14,20,2023-07-29 15:56:50.793000+00:00
9140,24,19,2023-07-29 15:56:50.793000+00:00
9140,22,18,2023-07-29 16:03:35.038000+00:00
9140,20,17,2023-07-29 16:03:35.038000+00:00
9140,22,19,2023-07-29 16:03:35.226000+00:00
9140,24,18,2023-07-29 16:03:35.226000+00:00
9140,1,1,2023-07-29 16:03:59.882000+00:00
9140,81,2,2023-07-29 16:03:59.882000+00:00
9140,63,13,2023-07-29 16:04:11.116000+00:00
9140,23,11,2023-07-29 16:04:11.116000+00:00
9140,18,12,2023-07-29 16:04:11.116000+00:00
9140,63,12,2023-07-29 16:04:11.179000+00:00
9140,18,13,2023-07-29 16:04:11.179000+00:00
9140,63,13,2023-07-29 16:04:15.210000+00:00
9140,23,12,2023-07-29 16:04:15.210000+00:00
9140,18,11,2023-07-29 16:04:15.210000+00:00
9140,63,12,2023-07-29 16:04:15.507000+00:00
9140,23,13,2023-07-29 16:04:15.507000+00:00
9140,44,4,2023-07-29 16:05:40.646000+00:00
9140,11,5,2023-07-29 16:05:40.646000+00:00
9140,63,11,2023-07-29 16:05:52.552000+00:00
9140,18,12,2023-07-29 16:05:52.552000+00:00
9140,55,5,2023-07-29 16:05:52.802000+00:00
9140,11,6,2023-07-29 16:05:52.802000+00:00
9140,16,6,2023-07-29 16:06:14.208000+00:00
9140,11,7,2023-07-29 16:06:14.208000+00:00
9140,4,7,2023-07-29 16:07:08.536000+00:00
9140,11,8,2023-07-29 16:07:08.536000+00:00
9140,11,9,2023-07-29 16:07:09.427000+00:00
9140,3,8,2023-07-29 16:07:09.427000+00:00
9140,11,10,2023-07-29 16:07:09.786000+00:00
9140,31,9,2023-07-29 16:07:09.786000+00:00
9140,11,11,2023-07-29 16:07:10.317000+00:00
9140,63,10,2023-07-29 16:07:10.317000+00:00
9140,11,12,2023-07-29 16:07:11.364000+00:00
9140,18,11,2023-07-29 16:07:11.364000+00:00
9140,11,13,2023-07-29 16:07:19.442000+00:00
9140,23,12,2023-07-29 16:07:19.442000+00:00
9140,11,14,2023-07-29 16:07:19.833000+00:00
9140,77,13,2023-07-29 16:07:19.833000+00:00
9140,11,15,2023-07-29 16:07:21.161000+00:00
9140,27,14,2023-07-29 16:07:21.161000+00:00
9140,11,16,2023-07-29 16:07:27.833000+00:00
9140,2,15,2023-07-29 16:07:27.833000+00:00
9140,11,17,2023-07-29 16:08:27.113000+00:00
9140,20,16,2023-07-29 16:08:27.113000+00:00
9140,2,14,2023-07-29 16:09:26.878000+00:00
9140,27,15,2023-07-29 16:09:26.878000+00:00
9140,20,15,2023-07-29 16:09:29.863000+00:00
9140,27,16,2023-07-29 16:09:29.863000+00:00
9140,31,10,2023-07-29 16:09:46.222000+00:00
9140,63,9,2023-07-29 16:09:46.222000+00:00
9140,11,18,2023-07-29 16:09:56.628000+00:00
9140,24,17,2023-07-29 16:09:56.628000+00:00
9140,11,19,2023-07-29 16:09:57.956000+00:00
9140,22,18,2023-07-29 16:09:57.956000+00:00
9140,63,8,2023-07-29 16:11:48.908000+00:00
9140,3,9,2023-07-29 16:11:48.908000+00:00
9140,24,16,2023-07-29 16:14:01.344000+00:00
9140,27,17,2023-07-29 16:14:01.344000+00:00
9140,31,9,2023-07-29 16:15:41.202000+00:00
9140,3,10,2023-07-29 16:15:41.202000+00:00
9140,55,4,2023-07-29 16:16:02.374000+00:00
9140,16,5,2023-07-29 16:16:02.374000+00:00
9140,4,6,2023-07-29 16:16:02.374000+00:00
9140,44,7,2023-07-29 16:16:02.374000+00:00
9140,2,17,2023-07-29 16:16:02.374000+00:00
9140,20,14,2023-07-29 16:16:02.374000+00:00
9140,24,15,2023-07-29 16:16:02.374000+00:00
9140,27,16,2023-07-29 16:16:02.374000+00:00
9140,2,14,2023-07-29 16:16:09.030000+00:00
9140,20,15,2023-07-29 16:16:09.030000+00:00
9140,24,16,2023-07-29 16:16:09.030000+00:00
9140,27,17,2023-07-29 16:16:09.030000+00:00
9140,2,15,2023-07-29 16:16:09.436000+00:00
9140,20,14,2023-07-29 16:16:09.436000+00:00
9140,2,16,2023-07-29 16:16:12.780000+00:00
9140,24,15,2023-07-29 16:16:12.780000+00:00
9141,16,1,2023-07-30 12:01:04.702000+00:00
9141,11,2,2023-07-30 12:01:04.702000+00:00
9141,44,3,2023-07-30 12:01:04.702000+00:00
9141,55,4,2023-07-30 12:01:04.702000+00:00
9141,81,5,2023-07-30 12:01:04.702000+00:00
9141,1,6,2023-07-30 12:01:04.702000+00:00
9141,4,7,2023-07-30 12:01:04.702000+00:00
9141,63,8,2023-07-30 12:01:04.702000+00:00
9141,14,9,2023-07-30 12:01:04.702000+00:00
9141,18,10,2023-07-30 12:01:04.702000+00:00
9141,22,11,2023-07-30 12:01:04.702000+00:00
9141,10,12,2023-07-30 12:01:04.702000+00:00
9141,77,13,2023-07-30 12:01:04.702000+00:00
9141,31,14,2023-07-30 12:01:04.702000+00:00
9141,23,15,2023-07-30 12:01:04.702000+00:00
9141,20,16,2023-07-30 12:01:04.702000+00:00
9141,24,17,2023-07-30 12:01:04.702000+00:00
9141,2,18,2023-07-30 12:01:04.702000+00:00
9141,3,19,2023-07-30 12:01:04.702000+00:00
9141,27,20,2023-07-30 12:01:04.702000+00:00
9141,18,12,2023-07-30 13:04:01.551000+00:00
9141,10,10,2023-07-30 13:04:01.551000+00:00
9141,77,14,2023-07-30 13:04:01.926000+00:00
9141,31,15,2023-07-30 13:04:01.926000+00:00
9141,23,13,2023-07-30 13:04:01.926000+00:00
9141,81,6,2023-07-30 13:04:05.129000+00:00
9141,1,5,2023-07-30 13:04:05.129000+00:00
9141,22,10,2023-07-30 13:04:05.879000+00:00
9141,10,11,2023-07-30 13:04:05.879000+00:00
9141,77,15,2023-07-30 13:04:06.488000+00:00
9141,31,14,2023-07-30 13:04:06.488000+00:00
9141,81,7,2023-07-30 13:04:08.973000+00:00
9141,4,6,2023-07-30 13:04:08.973000+00:00
9141,81,8,2023-07-30 13:04:09.176000+00:00
9141,63,9,2023-07-30 13:04:09.176000+00:00
9141,14,7,2023-07-30 13:04:09.176000+00:00
9141,81,9,2023-07-30 13:04:09.613000+00:00
9141,63,10,2023-07-30 13:04:09.613000+00:00
9141,22,8,2023-07-30 13:04:09.613000+00:00
9141,81,10,2023-07-30 13:04:09.863000+00:00
9141,63,11,2023-07-30 13:04:09.863000+00:00
9141,18,9,2023-07-30 13:04:09.863000+00:00
9141,10,12,2023-07-30 13:04:09.863000+00:00
9141,81,11,2023-07-30 13:04:10.019000+00:00
9141,63,10,2023-07-30 13:04:10.019000+00:00
9141,81,12,2023-07-30 13:04:10.301000+00:00
9141,10,13,2023-07-30 13:04:10.301000+00:00
9141,23,11,2023-07-30 13:04:10.301000+00:00
9141,81,13,2023-07-30 13:04:10.519000+00:00
9141,10,14,2023-07-30 13:04:10.519000+00:00
9141,77,12,2023-07-30 13:04:10.519000+00:00
9141,31,15,2023-07-30 13:04:10.519000+00:00
9141,10,15,2023-07-30 13:04:10.691000+00:00
9141,31,14,2023-07-30 13:04:10.691000+00:00
9141,20,17,2023-07-30 13:04:10.910000+00:00
9141,24,16,2023-07-30 13:04:10.910000+00:00
9141,81,14,2023-07-30 13:04:13.738000+00:00
9141,31,13,2023-07-30 13:04:13.738000+00:00
9141,81,15,2023-07-30 13:04:13.973000+00:00
9141,10,16,2023-07-30 13:04:13.973000+00:00
9141,24,14,2023-07-30 13:04:13.973000+00:00
9141,81,16,2023-07-30 13:04:14.426000+00:00
9141,10,17,2023-07-30 13:04:14.426000+00:00
9141,20,18,2023-07-30 13:04:14.426000+00:00
9141,2,15,2023-07-30 13:04:14.426000+00:00
9141,81,17,2023-07-30 13:04:14.816000+00:00
9141,10,16,2023-07-30 13:04:14.816000+00:00
9141,81,18,2023-07-30 13:04:15.035000+00:00
9141,20,17,2023-07-30 13:04:15.035000+00:00
9141,81,19,2023-07-30 13:04:15.426000+00:00
9141,3,18,2023-07-30 13:04:15.426000+00:00
9141,81,20,2023-07-30 13:04:15.832000+00:00
9141,27,19,2023-07-30 13:04:15.832000+00:00
9141,4,7,2023-07-30 13:04:18.191000+00:00
9141,14,6,2023-07-30 13:04:18.191000+00:00
9141,3,19,2023-07-30 13:04:19.519000+00:00
9141,27,18,2023-07-30 13:04:19.519000+00:00
9141,16,2,2023-07-30 13:04:20.348000+00:00
9141,11,1,2023-07-30 13:04:20.348000+00:00
9141,63,11,2023-07-30 13:04:23.676000+00:00
9141,23,10,2023-07-30 13:04:23.676000+00:00
9141,31,14,2023-07-30 13:04:24.847000+00:00
9141,24,13,2023-07-30 13:04:24.847000+00:00
9141,55,5,2023-07-30 13:04:25.222000+00:00
9141,1,4,2023-07-30 13:04:25.222000+00:00
9141,31,13,2023-07-30 13:04:28.754000+00:00
9141,24,14,2023-07-30 13:04:28.754000+00:00
9141,20,18,2023-07-30 13:05:44.237000+00:00
9141,27,17,2023-07-30 13:05:44.237000+00:00
9141,31,14,2023-07-30 13:05:52.534000+00:00
9141,24,13,2023-07-30 13:05:52.534000+00:00
9141,31,13,2023-07-30 13:05:59.284000+00:00
9141,24,14,2023-07-30 13:05:59.284000+00:00
9141,18,10,2023-07-30 13:06:18.206000+00:00
9141,23,9,2023-07-30 13:06:18.206000+00:00
9141,31,14,2023-07-30 13:06:19.752000+00:00
9141,24,13,2023-07-30 13:06:19.752000+00:00
9141,31,13,2023-07-30 13:06:23.690000+00:00
9141,24,14,2023-07-30 13:06:23.690000+00:00
9141,4,8,2023-07-30 13:08:08.032000+00:00
9141,22,7,2023-07-30 13:08:08.032000+00:00
9141,24,15,2023-07-30 13:08:11.751000+00:00
9141,2,14,2023-07-30 13:08:11.751000+00:00
9141,77,13,2023-07-30 13:08:18.282000+00:00
9141,31,12,2023-07-30 13:08:18.282000+00:00
9141,10,17,2023-07-30 13:08:20.189000+00:00
9141,27,16,2023-07-30 13:08:20.189000+00:00
9141,10,16,2023-07-30 13:08:25.470000+00:00
9141,27,17,2023-07-30 13:08:25.470000+00:00
9141,4,9,2023-07-30 13:10:02.625000+00:00
9141,23,8,2023-07-30 13:10:02.625000+00:00
9141,55,6,2023-07-30 13:10:05.047000+00:00
9141,14,5,2023-07-30 13:10:05.047000+00:00
9141,77,14,2023-07-30 13:10:13.328000+00:00
9141,2,13,2023-07-30 13:10:13.328000+00:00
9141,4,10,2023-07-30 13:11:25.358000+00:00
9141,18,9,2023-07-30 13:11:25.358000+00:00
9141,4,11,2023-07-30 13:11:42.546000+00:00
9141,63,10,2023-07-30 13:11:42.546000+00:00
9141,63,9,2023-07-30 13:11:58.889000+00:00
9141,18,10,2023-07-30 13:11:58.889000+00:00
9141,63,10,2023-07-30 13:11:58.920000+00:00
9141,18,9,2023-07-30 13:11:58.920000+00:00
9141,63,9,2023-07-30 13:12:02.983000+00:00
9141,18,10,2023-07-30 13:12:02.983000+00:00
9141,55,7,2023-07-30 13:12:05.139000+00:00
9141,22,6,2023-07-30 13:12:05.139000+00:00
9141,63,10,2023-07-30 13:12:06.514000+00:00
9141,18,9,2023-07-30 13:12:06.514000+00:00
9141,10,15,2023-07-30 13:12:09.420000+00:00
9141,24,16,2023-07-30 13:12:09.420000+00:00
9141,55,8,2023-07-30 13:13:20.170000+00:00
9141,23,7,2023-07-30 13:13:20.170000+00:00
9141,4,12,2023-07-30 13:13:27.935000+00:00
9141,31,11,2023-07-30 13:13:27.935000+00:00
9141,4,13,2023-07-30 13:13:28.482000+00:00
9141,2,12,2023-07-30 13:13:28.482000+00:00
9141,4,14,2023-07-30 13:13:28.826000+00:00
9141,77,13,2023-07-30 13:13:28.826000+00:00
9141,4,15,2023-07-30 13:13:29.482000+00:00
9141,10,14,2023-07-30 13:13:29.482000+00:00
9141,4,16,2023-07-30 13:13:29.810000+00:00
9141,24,15,2023-07-30 13:13:29.810000+00:00
9141,4,17,2023-07-30 13:13:30.373000+00:00
9141,27,16,2023-07-30 13:13:30.373000+00:00
9141,44,4,2023-07-30 13:13:47.779000+00:00
9141,1,3,2023-07-30 13:13:47.779000+00:00
9141,20,19,2023-07-30 13:13:54.607000+00:00
9141,3,18,2023-07-30 13:13:54.607000+00:00
9141,20,18,2023-07-30 13:14:21.372000+00:00
9141,3,19,2023-07-30 13:14:21.372000+00:00
9141,55,9,2023-07-30 13:14:41.575000+00:00
9141,18,8,2023-07-30 13:14:41.575000+00:00
9141,55,10,2023-07-30 13:15:17.465000+00:00
9141,63,9,2023-07-30 13:15:17.465000+00:00
9141,31,12,2023-07-30 13:15:24.387000+00:00
9141,2,11,2023-07-30 13:15:24.387000+00:00
9141,10,12,2023-07-30 13:15:25.106000+00:00
9141,77,14,2023-07-30 13:15:25.106000+00:00
9141,31,13,2023-07-30 13:15:25.106000+00:00
9141,77,15,2023-07-30 13:15:25.668000+00:00
9141,31,14,2023-07-30 13:15:25.668000+00:00
9141,24,13,2023-07-30 13:15:25.668000+00:00
9141,77,16,2023-07-30 13:15:26.293000+00:00
9141,31,15,2023-07-30 13:15:26.293000+00:00
9141,27,14,2023-07-30 13:15:26.293000+00:00
9141,4,15,2023-07-30 13:15:45.496000+00:00
9141,77,17,2023-07-30 13:15:45.496000+00:00
9141,31,16,2023-07-30 13:15:45.496000+00:00
9141,77,18,2023-07-30 13:15:45.980000+00:00
9141,31,17,2023-07-30 13:15:45.980000+00:00
9141,20,16,2023-07-30 13:15:45.980000+00:00
9141,77,19,2023-07-30 13:15:47.402000+00:00
9141,3,18,2023-07-30 13:15:47.402000+00:00
9141,77,18,2023-07-30 13:15:53.871000+00:00
9141,3,19,2023-07-30 13:15:53.871000+00:00
9141,77,19,2023-07-30 13:15:58.262000+00:00
9141,3,18,2023-07-30 13:15:58.262000+00:00
9141,4,16,2023-07-30 13:16:08.855000+00:00
9141,20,15,2023-07-30 13:16:08.855000+00:00
9141,55,11,2023-07-30 13:17:00.136000+00:00
9141,2,10,2023-07-30 13:17:00.136000+00:00
9141,55,12,2023-07-30 13:17:14.745000+00:00
9141,10,11,2023-07-30 13:17:14.745000+00:00
9141,18,7,2023-07-30 13:17:16.042000+00:00
9141,23,8,2023-07-30 13:17:16.042000+00:00
9141,63,8,2023-07-30 13:17:16.730000+00:00
9141,23,9,2023-07-30 13:17:16.730000+00:00
9141,55,13,2023-07-30 13:17:21.870000+00:00
9141,24,14,2023-07-30 13:17:21.870000+00:00
9141,27,12,2023-07-30 13:17:21.870000+00:00
9141,23,10,2023-07-30 13:17:24.370000+00:00
9141,2,9,2023-07-30 13:17:24.370000+00:00
9141,10,10,2023-07-30 13:17:25.026000+00:00
9141,23,11,2023-07-30 13:17:25.026000+00:00
9141,23,12,2023-07-30 13:17:26.479000+00:00
9141,27,11,2023-07-30 13:17:26.479000+00:00
9141,55,14,2023-07-30 13:17:37.557000+00:00
9141,23,13,2023-07-30 13:17:37.557000+00:00
9141,20,12,2023-07-30 13:17:37.557000+00:00
9141,24,15,2023-07-30 13:17:37.557000+00:00
9141,55,15,2023-07-30 13:17:38.307000+00:00
9141,4,13,2023-07-30 13:17:38.307000+00:00
9141,23,14,2023-07-30 13:17:38.307000+00:00
9141,24,16,2023-07-30 13:17:38.307000+00:00
9141,55,16,2023-07-30 13:17:38.745000+00:00
9141,31,14,2023-07-30 13:17:38.745000+00:00
9141,23,15,2023-07-30 13:17:38.745000+00:00
9141,24,17,2023-07-30 13:17:38.745000+00:00
9141,55,17,2023-07-30 13:17:39.854000+00:00
9141,24,18,2023-07-30 13:17:39.854000+00:00
9141,3,16,2023-07-30 13:17:39.854000+00:00
9141,55,18,2023-07-30 13:17:40.198000+00:00
9141,77,17,2023-07-30 13:17:40.198000+00:00
9141,24,19,2023-07-30 13:17:40.198000+00:00
9141,31,15,2023-07-30 13:17:45.151000+00:00
9141,23,14,2023-07-30 13:17:45.151000+00:00
9141,31,14,2023-07-30 13:17:49.588000+00:00
9141,23,15,2023-07-30 13:17:49.588000+00:00
9141,4,14,2023-07-30 13:18:01.635000+00:00
9141,31,13,2023-07-30 13:18:01.635000+00:00
9141,4,15,2023-07-30 13:18:05.635000+00:00
9141,31,14,2023-07-30 13:18:05.635000+00:00
9141,23,13,2023-07-30 13:18:05.635000+00:00
9141,10,9,2023-07-30 13:19:14.525000+00:00
9141,2,10,2023-07-30 13:19:14.525000+00:00
9141,2,11,2023-07-30 13:19:16.634000+00:00
9141,27,10,2023-07-30 13:19:16.634000+00:00
9141,16,3,2023-07-30 13:19:24.650000+00:00
9141,1,2,2023-07-30 13:19:24.650000+00:00
9141,20,11,2023-07-30 13:19:30.244000+00:00
9141,2,12,2023-07-30 13:19:30.244000+00:00
9141,23,12,2023-07-30 13:19:30.478000+00:00
9141,2,13,2023-07-30 13:19:30.478000+00:00
9141,31,13,2023-07-30 13:19:31.165000+00:00
9141,2,14,2023-07-30 13:19:31.165000+00:00
9141,4,14,2023-07-30 13:19:32.103000+00:00
9141,2,15,2023-07-30 13:19:32.103000+00:00
9141,2,16,2023-07-30 13:19:32.744000+00:00
9141,3,15,2023-07-30 13:19:32.744000+00:00
9141,77,16,2023-07-30 13:19:33.119000+00:00
9141,2,17,2023-07-30 13:19:33.119000+00:00
9141,55,17,2023-07-30 13:19:35.978000+00:00
9141,2,18,2023-07-30 13:19:35.978000+00:00
9141,24,18,2023-07-30 13:19:37.259000+00:00
9141,2,19,2023-07-30 13:19:37.259000+00:00
9141,24,19,2023-07-30 13:19:43.853000+00:00
9141,2,18,2023-07-30 13:19:43.853000+00:00
9141,24,18,2023-07-30 13:19:48.197000+00:00
9141,2,19,2023-07-30 13:19:48.197000+00:00
9141,23,11,2023-07-30 13:19:53.556000+00:00
9141,20,12,2023-07-30 13:19:53.556000+00:00
9141,18,6,2023-07-30 13:21:08.289000+00:00
9141,22,7,2023-07-30 13:21:08.289000+00:00
9141,63,7,2023-07-30 13:21:09.039000+00:00
9141,22,8,2023-07-30 13:21:09.039000+00:00
9141,10,8,2023-07-30 13:21:12.461000+00:00
9141,22,9,2023-07-30 13:21:12.461000+00:00
9141,22,10,2023-07-30 13:21:16.524000+00:00
9141,27,9,2023-07-30 13:21:16.524000+00:00
9141,22,11,2023-07-30 13:21:49.086000+00:00
9141,23,10,2023-07-30 13:21:49.086000+00:00
9141,31,12,2023-07-30 13:21:51.430000+00:00
9141,20,13,2023-07-30 13:21:51.430000+00:00
9141,4,15,2023-07-30 13:21:57.086000+00:00
9141,3,14,2023-07-30 13:21:57.086000+00:00
9141,14,6,2023-07-30 13:23:02.194000+00:00
9141,18,5,2023-07-30 13:23:02.194000+00:00
9141,63,6,2023-07-30 13:23:03.163000+00:00
9141,14,7,2023-07-30 13:23:03.163000+00:00
9141,14,8,2023-07-30 13:23:06.054000+00:00
9141,10,7,2023-07-30 13:23:06.054000+00:00
9141,14,9,2023-07-30 13:23:11.194000+00:00
9141,27,8,2023-07-30 13:23:11.194000+00:00
9141,14,8,2023-07-30 13:23:17.163000+00:00
9141,27,9,2023-07-30 13:23:17.163000+00:00
9141,14,9,2023-07-30 13:23:38.600000+00:00
9141,27,8,2023-07-30 13:23:38.600000+00:00
9141,22,10,2023-07-30 13:23:44.897000+00:00
9141,23,11,2023-07-30 13:23:44.897000+00:00
9141,55,18,2023-07-30 13:23:50.459000+00:00
9141,24,17,2023-07-30 13:23:50.459000+00:00
9141,14,8,2023-07-30 13:25:33.161000+00:00
9141,27,9,2023-07-30 13:25:33.161000+00:00
9141,44,5,2023-07-30 13:26:50.129000+00:00
9141,18,4,2023-07-30 13:26:50.129000+00:00
9141,44,4,2023-07-30 13:26:56.285000+00:00
9141,18,5,2023-07-30 13:26:56.285000+00:00
9141,22,9,2023-07-30 13:26:56.504000+00:00
9141,27,10,2023-07-30 13:26:56.504000+00:00
9141,55,19,2023-07-30 13:26:56.676000+00:00
9141,2,18,2023-07-30 13:26:56.676000+00:00
9141,23,10,2023-07-30 13:26:57.457000+00:00
9141,27,11,2023-07-30 13:26:57.457000+00:00
9141,31,11,2023-07-30 13:26:58.286000+00:00
9141,27,12,2023-07-30 13:26:58.286000+00:00
9141,55,18,2023-07-30 13:27:03.160000+00:00
9141,2,19,2023-07-30 13:27:03.160000+00:00
9141,20,12,2023-07-30 13:27:05.410000+00:00
9141,27,13,2023-07-30 13:27:05.410000+00:00
9141,3,13,2023-07-30 13:27:06.098000+00:00
9141,27,14,2023-07-30 13:27:06.098000+00:00
9141,4,14,2023-07-30 13:27:06.770000+00:00
9141,27,15,2023-07-30 13:27:06.770000+00:00
9141,77,15,2023-07-30 13:27:07.348000+00:00
9141,27,16,2023-07-30 13:27:07.348000+00:00
9141,24,16,2023-07-30 13:27:09.379000+00:00
9141,27,17,2023-07-30 13:27:09.379000+00:00
9141,55,17,2023-07-30 13:27:13.410000+00:00
9141,27,18,2023-07-30 13:27:13.410000+00:00
9141,2,18,2023-07-30 13:27:14.410000+00:00
9141,27,19,2023-07-30 13:27:14.410000+00:00
9141,11,2,2023-07-30 13:28:12.097000+00:00
9141,1,1,2023-07-30 13:28:12.097000+00:00
9141,4,15,2023-07-30 13:29:28.393000+00:00
9141,77,14,2023-07-30 13:29:28.393000+00:00
9141,11,1,2023-07-30 13:30:25.158000+00:00
9141,1,2,2023-07-30 13:30:25.158000+00:00
9141,14,7,2023-07-30 13:31:08.845000+00:00
9141,10,8,2023-07-30 13:31:08.845000+00:00
9141,63,7,2023-07-30 13:32:25.032000+00:00
9141,14,6,2023-07-30 13:32:25.032000+00:00
9141,14,5,2023-07-30 13:33:02.297000+00:00
9141,18,6,2023-07-30 13:33:02.297000+00:00
9141,4,16,2023-07-30 13:33:15.250000+00:00
9141,24,15,2023-07-30 13:33:15.250000+00:00
9141,55,18,2023-07-30 13:33:26.594000+00:00
9141,2,17,2023-07-30 13:33:26.594000+00:00
9141,55,19,2023-07-30 13:33:30.703000+00:00
9141,27,18,2023-07-30 13:33:30.703000+00:00
9141,31,10,2023-07-30 13:33:53.640000+00:00
9141,23,11,2023-07-30 13:33:53.640000+00:00
9141,11,2,2023-07-30 13:34:31.702000+00:00
9141,1,1,2023-07-30 13:34:31.702000+00:00
