session_key,driver_number,position,number_of_laps,duration,gap_to_leader,gap_to_leader_raw,dnf,dns,dsq
9222,1,1,157,92.837,0.0,0,False,False,False
9222,14,2,60,92.866,0.029,0.029,False,False,False
9222,55,3,72,93.253,0.416,0.416,False,False,False
9222,16,4,64,93.267,0.43,0.43,False,False,False
9222,4,5,40,93.462,0.625,0.625,False,False,False
9222,44,6,83,93.508,0.671,0.671,False,False,False
9222,23,7,74,93.671,0.834,0.834,False,False,False
9222,24,8,67,93.723,0.886,0.886,False,False,False
9222,63,9,69,94.174,1.337,1.337,False,False,False
9222,2,10,75,94.324,1.487,1.487,False,False,False
9222,27,11,51,94.424,1.587,1.587,False,False,False
9222,77,12,71,94.558,1.721,1.721,False,False,False
9222,21,13,85,94.559,1.722,1.722,False,False,False
9222,34,14,40,94.564,1.727,1.727,False,False,False
9222,22,15,46,94.671,1.834,1.834,False,False,False
9222,10,16,60,94.822,1.985,1.985,False,False,False
9222,31,17,53,94.871,2.034,2.034,False,False,False
9222,81,18,52,94.888,2.051,2.051,False,False,False
9222,20,19,57,95.087,2.25,2.25,False,False,False
7763,24,1,133,91.61,0.0,0,False,False,False
7763,1,2,47,91.65,0.04,0.04,False,False,False
7763,14,3,130,92.205,0.595,0.595,False,False,False
7763,21,4,74,92.222,0.612,0.612,False,False,False
7763,27,5,68,92.466,0.856,0.856,False,False,False
7763,55,6,70,92.486,0.876,0.876,False,False,False
7763,2,7,154,92.549,0.939,0.939,False,False,False
7763,16,8,68,92.725,1.115,1.115,False,False,False
7763,81,9,74,93.175,1.565,1.565,False,False,False
7763,10,10,59,93.186,1.576,1.576,False,False,False
7763,20,11,67,93.442,1.832,1.832,False,False,False
7763,31,12,49,93.49,1.88,1.88,False,False,False
7763,63,13,26,93.654,2.044,2.044,False,False,False
7763,11,14,76,93.751,2.141,2.141,False,False,False
7763,44,15,72,93.954,2.344,2.344,False,False,False
7763,4,16,65,95.522,3.912,3.912,False,False,False
7763,22,17,85,95.708,4.098,4.098,False,False,False
7764,11,1,133,90.305,0.0,0,False,False,False
7764,44,2,65,90.664,0.359,0.359,False,False,False
7764,77,3,131,90.827,0.522,0.522,False,False,False
7764,16,4,67,91.024,0.719,0.719,False,False,False
7764,55,5,76,91.036,0.731,0.731,False,False,False
7764,22,6,79,91.261,0.956,0.956,False,False,False
7764,20,7,95,91.381,1.076,1.076,False,False,False
7764,63,8,83,91.442,1.137,1.137,False,False,False
7764,14,9,80,91.45,1.145,1.145,False,False,False
7764,34,10,77,92.075,1.77,1.77,False,False,False
7764,4,11,37,92.16,1.855,1.855,False,False,False
7764,10,12,56,92.762,2.457,2.457,False,False,False
7764,23,13,136,92.793,2.488,2.488,False,False,False
7764,31,14,76,93.257,2.952,2.952,False,False,False
7764,27,15,77,93.329,3.024,3.024,False,False,False
7764,81,16,44,93.655,3.35,3.35,False,False,False
7764,21,17,87,98.244,7.939,7.939,False,False,False
7765,11,1,21,92.758,0.0,0,False,False,False
7765,14,2,22,93.196,0.438,0.438,False,False,False
7765,1,3,21,93.375,0.617,0.617,False,False,False
7765,4,4,21,94.165,1.407,1.407,False,False,False
7765,16,5,17,94.257,1.499,1.499,False,False,False
7765,18,6,17,94.298,1.54,1.54,False,False,False
7765,20,7,20,94.402,1.644,1.644,False,False,False
7765,24,8,18,94.575,1.817,1.817,False,False,False
7765,77,9,20,94.689,1.931,1.931,False,False,False
7765,44,10,13,94.917,2.159,2.159,False,False,False
7765,63,11,20,94.966,2.208,2.208,False,False,False
7765,81,12,24,94.997,2.239,2.239,False,False,False
7765,22,13,20,95.015,2.257,2.257,False,False,False
7765,27,14,22,95.043,2.285,2.285,False,False,False
7765,31,15,20,95.105,2.347,2.347,False,False,False
7765,21,16,25,95.402,2.644,2.644,False,False,False
7765,10,17,22,95.455,2.697,2.697,False,False,False
7765,2,18,24,95.749,2.991,2.991,False,False,False
7765,23,19,15,96.018,3.26,3.26,False,False,False
7765,55,20,21,96.072,3.314,3.314,False,False,False
7766,14,1,25,90.907,0.0,0,False,False,False
7766,1,2,24,91.076,0.169,0.169,False,False,False
7766,11,3,26,91.078,0.171,0.171,False,False,False
7766,16,4,26,91.367,0.46,0.46,False,False,False
7766,27,5,25,91.376,0.469,0.469,False,False,False
7766,18,6,28,91.45,0.543,0.543,False,False,False
7766,10,7,24,91.475,0.568,0.568,False,False,False
7766,44,8,27,91.543,0.636,0.636,False,False,False
7766,4,9,27,91.57,0.663,0.663,False,False,False
7766,24,10,27,91.586,0.679,0.679,False,False,False
7766,31,11,25,91.608,0.701,0.701,False,False,False
7766,77,12,28,91.793,0.886,0.886,False,False,False
7766,63,13,25,91.882,0.975,0.975,False,False,False
7766,55,14,28,91.956,1.049,1.049,False,False,False
7766,81,15,27,92.024,1.117,1.117,False,False,False
7766,20,16,18,92.11,1.203,1.203,False,False,False
7766,23,17,28,92.44,1.533,1.533,False,False,False
7766,22,18,27,92.525,1.618,1.618,False,False,False
7766,21,19,28,92.605,1.698,1.698,False,False,False
7766,2,20,29,92.749,1.842,1.842,False,False,False
7767,14,1,13,92.34,0.0,0,False,False,False
7767,1,2,13,92.345,0.005,0.005,False,False,False
7767,11,3,12,92.446,0.106,0.106,False,False,False
7767,44,4,17,92.555,0.215,0.215,False,False,False
7767,16,5,21,92.624,0.284,0.284,False,False,False
7767,63,6,17,92.731,0.391,0.391,False,False,False
7767,18,7,16,92.919,0.579,0.579,False,False,False
7767,55,8,21,92.945,0.605,0.605,False,False,False
7767,81,9,12,93.045,0.705,0.705,False,False,False
7767,10,10,13,93.064,0.724,0.724,False,False,False
7767,31,11,16,93.116,0.776,0.776,False,False,False
7767,24,12,13,93.18,0.84,0.84,False,False,False
7767,4,13,16,93.202,0.862,0.862,False,False,False
7767,20,14,21,93.381,1.041,1.041,False,False,False
7767,27,15,23,93.423,1.083,1.083,False,False,False
7767,22,16,15,93.475,1.135,1.135,False,False,False
7767,77,17,14,93.629,1.289,1.289,False,False,False
7767,2,18,15,93.665,1.325,1.325,False,False,False
7767,23,19,15,93.882,1.542,1.542,False,False,False
7767,21,20,18,94.082,1.742,1.742,False,False,False
7768,1,1,15,,0.0,0.0,False,False,False
7768,11,2,15,,0.138,0.138,False,False,False
7768,16,3,17,,0.292,0.292,False,False,False
7768,55,4,18,,0.446,0.446,False,False,False
7768,14,5,15,,0.628,0.628,False,False,False
7768,63,6,15,,0.632,0.632,False,False,False
7768,44,7,15,,0.676,0.676,False,False,False
7768,18,8,18,,1.128,1.128,False,False,False
7768,31,9,15,,1.276,1.276,False,False,False
7768,27,10,17,,0.527,0.527,True,False,False
7768,4,11,13,,1.099,1.099,False,False,False
7768,77,12,12,,1.161,1.161,False,False,False
7768,24,13,12,,1.191,1.191,False,False,False
7768,22,14,15,,2.228,2.228,False,False,False
7768,23,15,8,,0.468,0.468,True,False,False
7768,2,16,6,,0.659,0.659,False,False,False
7768,20,17,6,,0.899,0.899,False,False,False
7768,81,18,7,,1.108,1.108,False,False,False
7768,21,19,9,,1.128,1.128,False,False,False
7768,10,20,6,,1.188,1.188,False,False,False
7953,1,1,57,5636.736,0.0,0,False,False,False
7953,11,2,57,5648.723,11.987,11.987,False,False,False
7953,14,3,57,5675.373,38.637,38.637,False,False,False
7953,55,4,57,5684.788,48.052,48.052,False,False,False
7953,44,5,57,5687.713,50.977,50.977,False,False,False
7953,18,6,57,5691.238,54.502,54.502,False,False,False
7953,63,7,57,5692.609,55.873,55.873,False,False,False
7953,77,8,57,5709.383,72.647,72.647,False,False,False
7953,10,9,57,5710.489,73.753,73.753,False,False,False
7953,23,10,57,5726.51,89.774,89.774,False,False,False
7953,22,11,57,5727.606,90.87,90.87,False,False,False
7953,2,12,56,,,+1 LAP,False,False,False
7953,20,13,56,,,+1 LAP,False,False,False
7953,21,14,56,,,+1 LAP,False,False,False
7953,27,15,56,,,+1 LAP,False,False,False
7953,24,16,56,,,+1 LAP,False,False,False
7953,4,17,55,,,+2 LAPS,False,False,False
7953,31,,41,,,,True,False,False
7953,16,,39,,,,True,False,False
7953,81,,13,,,,True,False,False
7772,1,1,18,89.617,0.0,0,False,False,False
7772,11,2,20,90.1,0.483,0.483,False,False,False
7772,14,3,22,90.315,0.698,0.698,False,False,False
7772,18,4,20,90.577,0.96,0.96,False,False,False
7772,63,5,26,90.771,1.154,1.154,False,False,False
7772,44,6,26,90.787,1.17,1.17,False,False,False
7772,55,7,23,90.924,1.307,1.307,False,False,False
7772,10,8,24,90.949,1.332,1.332,False,False,False
7772,23,9,23,91.03,1.413,1.413,False,False,False
7772,22,10,25,91.11,1.493,1.493,False,False,False
7772,16,11,26,91.118,1.501,1.501,False,False,False
7772,31,12,22,91.181,1.564,1.564,False,False,False
7772,21,13,29,91.45,1.833,1.833,False,False,False
7772,81,14,24,91.491,1.874,1.874,False,False,False
7772,27,15,22,91.552,1.935,1.935,False,False,False
7772,20,16,23,91.566,1.949,1.949,False,False,False
7772,2,17,26,91.922,2.305,2.305,False,False,False
7772,77,18,25,91.97,2.353,2.353,False,False,False
7772,24,19,22,91.986,2.369,2.369,False,False,False
7772,4,20,21,92.149,2.532,2.532,False,False,False
7773,1,1,29,89.603,0.0,0,False,False,False
7773,14,2,26,89.811,0.208,0.208,False,False,False
7773,11,3,26,89.902,0.299,0.299,False,False,False
7773,31,4,27,90.039,0.436,0.436,False,False,False
7773,63,5,27,90.07,0.467,0.467,False,False,False
7773,10,6,28,90.1,0.497,0.497,False,False,False
7773,18,7,27,90.11,0.507,0.507,False,False,False
7773,27,8,27,90.181,0.578,0.578,False,False,False
7773,16,9,28,90.341,0.738,0.738,False,False,False
7773,55,10,29,90.592,0.989,0.989,False,False,False
7773,44,11,27,90.599,0.996,0.996,False,False,False
7773,4,12,27,90.721,1.118,1.118,False,False,False
7773,22,13,30,90.776,1.173,1.173,False,False,False
7773,23,14,27,90.81,1.207,1.207,False,False,False
7773,20,15,25,90.82,1.217,1.217,False,False,False
7773,24,16,27,90.837,1.234,1.234,False,False,False
7773,21,17,29,90.921,1.318,1.318,False,False,False
7773,2,18,30,90.959,1.356,1.356,False,False,False
7773,81,19,26,90.964,1.361,1.361,False,False,False
7773,77,20,30,91.052,1.449,1.449,False,False,False
7774,1,1,20,88.485,0.0,0,False,False,False
7774,11,2,15,89.098,0.613,0.613,False,False,False
7774,14,3,21,89.483,0.998,0.998,False,False,False
7774,18,4,21,89.509,1.024,1.024,False,False,False
7774,44,5,18,89.568,1.083,1.083,False,False,False
7774,16,6,16,89.588,1.103,1.103,False,False,False
7774,4,7,18,89.69,1.205,1.205,False,False,False
7774,81,8,23,89.698,1.213,1.213,False,False,False
7774,10,9,19,89.701,1.216,1.216,False,False,False
7774,55,10,16,89.761,1.276,1.276,False,False,False
7774,63,11,19,89.811,1.326,1.326,False,False,False
7774,24,12,21,89.917,1.432,1.432,False,False,False
7774,27,13,19,89.933,1.448,1.448,False,False,False
7774,31,14,19,89.953,1.468,1.468,False,False,False
7774,23,15,18,89.983,1.498,1.498,False,False,False
7774,2,16,18,90.035,1.55,1.55,False,False,False
7774,20,17,15,90.131,1.646,1.646,False,False,False
7774,77,18,20,90.317,1.832,1.832,False,False,False
7774,22,19,20,90.797,2.312,2.312,False,False,False
7775,11,1,18,,0.0,0.0,False,False,False
7775,16,2,19,,0.155,0.155,False,False,False
7775,14,3,18,,0.465,0.465,False,False,False
7775,63,4,21,,0.592,0.592,False,False,False
7775,55,5,24,,0.666,0.666,False,False,False
7775,18,6,20,,0.68,0.68,False,False,False
7775,31,7,24,,0.813,0.813,False,False,False
7775,44,8,21,,0.958,0.958,False,False,False
7775,81,9,23,,0.978,0.978,False,False,False
7775,10,10,23,,1.092,1.092,False,False,False
7775,27,11,18,,0.816,0.816,False,False,False
7775,24,12,18,,0.826,0.826,False,False,False
7775,20,13,17,,0.999,0.999,False,False,False
7775,77,14,18,,1.033,1.033,False,False,False
7775,1,15,6,,21.318,21.318,False,False,False
7775,22,16,10,,1.178,1.178,False,False,False
7775,23,17,9,,1.233,1.233,False,False,False
7775,21,18,10,,1.483,1.483,False,False,False
7775,4,19,4,,1.686,1.686,False,False,False
7775,2,,8,,39.749,39.749,False,False,False
7779,11,1,50,4874.894,0.0,0,False,False,False
7779,1,2,50,4880.249,5.355,5.355,False,False,False
7779,14,3,50,4895.622,20.728,20.728,False,False,False
7779,63,4,50,4900.76,25.866,25.866,False,False,False
7779,44,5,50,4905.959,31.065,31.065,False,False,False
7779,55,6,50,4910.77,35.876,35.876,False,False,False
7779,16,7,50,4918.056,43.162,43.162,False,False,False
7779,31,8,50,4927.726,52.832,52.832,False,False,False
7779,10,9,50,4929.641,54.747,54.747,False,False,False
7779,20,10,50,4939.72,64.826,64.826,False,False,False
7779,22,11,50,4942.388,67.494,67.494,False,False,False
7779,27,12,50,4945.482,70.588,70.588,False,False,False
7779,24,13,50,4950.954,76.06,76.06,False,False,False
7779,21,14,50,4952.372,77.478,77.478,False,False,False
7779,81,15,50,4959.915,85.021,85.021,False,False,False
7779,2,16,50,4961.187,86.293,86.293,False,False,False
7779,4,17,50,4961.339,86.445,86.445,False,False,False
7779,77,18,49,,,+1 LAP,False,False,False
7779,23,,27,,,,True,False,False
7779,18,,16,,,,True,False,False
7780,1,1,17,78.79,0.0,0,False,False,False
7780,44,2,20,79.223,0.433,0.433,False,False,False
7780,11,3,19,79.293,0.503,0.503,False,False,False
7780,14,4,23,79.317,0.527,0.527,False,False,False
7780,16,5,16,79.378,0.588,0.588,False,False,False
7780,55,6,20,79.505,0.715,0.715,False,False,False
7780,4,7,16,79.536,0.746,0.746,False,False,False
7780,10,8,22,79.646,0.856,0.856,False,False,False
7780,63,9,23,79.699,0.909,0.909,False,False,False
7780,18,10,19,79.766,0.976,0.976,False,False,False
7780,23,11,21,79.766,0.976,0.976,False,False,False
7780,81,12,22,79.777,0.987,0.987,False,False,False
7780,27,13,19,79.806,1.016,1.016,False,False,False
7780,21,14,25,79.933,1.143,1.143,False,False,False
7780,2,15,21,80.074,1.284,1.284,False,False,False
7780,31,16,20,80.175,1.385,1.385,False,False,False
7780,22,17,14,80.399,1.609,1.609,False,False,False
7780,77,18,21,80.419,1.629,1.629,False,False,False
7780,24,19,22,80.569,1.779,1.779,False,False,False
7780,20,20,17,81.147,2.357,2.357,False,False,False
7781,14,1,13,78.887,0.0,0,False,False,False
7781,16,2,10,79.332,0.445,0.445,False,False,False
7781,1,3,12,79.502,0.615,0.615,False,False,False
7781,63,4,20,79.672,0.785,0.785,False,False,False
7781,55,5,12,79.695,0.808,0.808,False,False,False
7781,31,6,12,79.725,0.838,0.838,False,False,False
7781,11,7,15,80.083,1.196,1.196,False,False,False
7781,4,8,20,80.176,1.289,1.289,False,False,False
7781,27,9,19,80.194,1.307,1.307,False,False,False
7781,10,10,12,80.206,1.319,1.319,False,False,False
7781,22,11,18,80.22,1.333,1.333,False,False,False
7781,77,12,22,80.312,1.425,1.425,False,False,False
7781,44,13,17,80.323,1.436,1.436,False,False,False
7781,81,14,24,80.38,1.493,1.493,False,False,False
7781,24,15,22,80.47,1.583,1.583,False,False,False
7781,18,16,15,80.579,1.692,1.692,False,False,False
7781,21,17,8,80.6,1.713,1.713,False,False,False
7781,23,18,18,81.182,2.295,2.295,False,False,False
7781,20,19,18,81.266,2.379,2.379,False,False,False
7782,1,1,24,77.565,0.0,0,False,False,False
7782,14,2,26,77.727,0.162,0.162,False,False,False
7782,31,3,23,77.938,0.373,0.373,False,False,False
7782,63,4,23,77.955,0.39,0.39,False,False,False
7782,10,5,23,78.094,0.529,0.529,False,False,False
7782,11,6,18,78.123,0.558,0.558,False,False,False
7782,55,7,29,78.127,0.562,0.562,False,False,False
7782,44,8,25,78.138,0.573,0.573,False,False,False
7782,18,9,22,78.198,0.633,0.633,False,False,False
7782,24,10,20,78.33,0.765,0.765,False,False,False
7782,27,11,24,78.41,0.845,0.845,False,False,False
7782,23,12,21,78.553,0.988,0.988,False,False,False
7782,16,13,28,78.691,1.126,1.126,False,False,False
7782,81,14,21,78.713,1.148,1.148,False,False,False
7782,77,15,24,78.809,1.244,1.244,False,False,False
7782,22,16,22,78.901,1.336,1.336,False,False,False
7782,2,17,20,78.947,1.382,1.382,False,False,False
7782,20,18,26,79.056,1.491,1.491,False,False,False
7782,21,19,23,79.092,1.527,1.527,False,False,False
7782,4,20,12,79.146,1.581,1.581,False,False,False
7783,1,1,24,,0.0,0.0,False,False,False
7783,63,2,29,,0.236,0.236,False,False,False
7783,44,3,28,,0.372,0.372,False,False,False
7783,14,4,26,,0.407,0.407,False,False,False
7783,55,5,28,,0.538,0.538,False,False,False
7783,18,6,26,,0.576,0.576,False,False,False
7783,16,7,25,,0.637,0.637,False,False,False
7783,23,8,27,,0.877,0.877,False,False,False
7783,10,9,25,,0.943,0.943,False,False,False
7783,27,10,26,,1.003,1.003,False,False,False
7783,31,11,18,,0.712,0.712,False,False,False
7783,22,12,22,,1.043,1.043,False,False,False
7783,4,13,24,,1.063,1.063,False,False,False
7783,20,14,18,,1.073,1.073,False,False,False
7783,21,15,23,,1.279,1.279,False,False,False
7783,81,16,12,,1.133,1.133,False,False,False
7783,24,17,12,,1.156,1.156,False,False,False
7783,2,18,12,,1.173,1.173,False,False,False
7783,77,19,12,,1.33,1.33,False,False,False
7783,11,,2,,,,True,False,False
7787,1,1,58,9158.371,0.0,0,False,False,False
7787,44,2,58,9158.55,0.179,0.179,False,False,False
7787,14,3,58,9159.14,0.769,0.769,False,False,False
7787,18,4,58,9161.453,3.082,3.082,False,False,False
7787,11,5,58,9161.691,3.32,3.32,False,False,False
7787,4,6,58,9162.072,3.701,3.701,False,False,False
7787,27,7,58,9163.31,4.939,4.939,False,False,False
7787,81,8,58,9163.753,5.382,5.382,False,False,False
7787,24,9,58,9164.084,5.713,5.713,False,False,False
7787,22,10,58,9164.423,6.052,6.052,False,False,False
7787,77,11,58,9164.884,6.513,6.513,False,False,False
7787,55,12,58,9164.965,6.594,6.594,False,False,False
7787,10,13,56,,,,True,False,False
7787,31,14,56,,,,True,False,False
7787,21,15,56,,,,True,False,False
7787,2,16,56,,,,True,False,False
7787,20,17,52,,,,True,False,False
7787,63,,17,,,,True,False,False
7787,23,,6,,,,True,False,False
7787,16,,0,,,,True,False,False
9063,1,1,22,102.315,0.0,0,False,False,False
9063,16,2,21,102.352,0.037,0.037,False,False,False
9063,11,3,22,102.454,0.139,0.139,False,False,False
9063,55,4,23,102.899,0.584,0.584,False,False,False
9063,4,5,22,103.125,0.81,0.81,False,False,False
9063,21,6,24,103.414,1.099,1.099,False,False,False
9063,18,7,23,103.455,1.14,1.14,False,False,False
9063,14,8,20,103.56,1.245,1.245,False,False,False
9063,23,9,25,103.628,1.313,1.313,False,False,False
9063,24,10,23,103.748,1.433,1.433,False,False,False
9063,44,11,21,103.798,1.483,1.483,False,False,False
9063,81,12,23,103.98,1.665,1.665,False,False,False
9063,77,13,23,104.01,1.695,1.695,False,False,False
9063,22,14,18,104.137,1.822,1.822,False,False,False
9063,27,15,21,104.323,2.008,2.008,False,False,False
9063,2,16,16,104.9,2.585,2.585,False,False,False
9063,63,17,20,105.082,2.767,2.767,False,False,False
9063,31,18,8,105.955,3.64,3.64,False,False,False
9063,10,19,7,106.321,4.006,4.006,False,False,False
9063,20,20,8,107.498,5.183,5.183,False,False,False
9064,16,1,21,,0.0,0.0,False,False,False
9064,1,2,20,,0.188,0.188,False,False,False
9064,11,3,21,,0.292,0.292,False,False,False
9064,55,4,24,,0.813,0.813,False,False,False
9064,44,5,24,,0.974,0.974,False,False,False
9064,14,6,23,,1.05,1.05,False,False,False
9064,4,7,20,,1.078,1.078,False,False,False
9064,22,8,23,,1.378,1.378,False,False,False
9064,18,9,23,,1.408,1.408,False,False,False
9064,81,10,24,,1.408,1.408,False,False,False
9064,63,11,18,,0.832,0.832,False,False,False
9064,31,12,19,,0.976,0.976,False,False,False
9064,23,13,19,,0.996,0.996,False,False,False
9064,77,14,19,,1.437,1.437,False,False,False
9064,2,15,19,,1.573,1.573,False,False,False
9064,24,16,11,,1.373,1.373,False,False,False
9064,27,17,10,,1.486,1.486,False,False,False
9064,20,18,9,,2.148,2.148,False,False,False
9064,10,19,6,,3.584,3.584,False,False,False
9064,21,,3,,14.013,14.013,False,False,False
9278,16,1,14,,0.0,0.0,False,False,False
9278,11,2,15,,0.147,0.147,False,False,False
9278,1,3,13,,0.29,0.29,False,False,False
9278,63,4,18,,0.555,0.555,False,False,False
9278,55,5,15,,0.59,0.59,False,False,False
9278,44,6,17,,0.805,0.805,False,False,False
9278,23,7,17,,1.149,1.149,False,False,False
9278,14,8,16,,1.313,1.313,False,False,False
9278,18,9,17,,1.367,1.367,False,False,False
9278,4,10,12,,0.978,0.978,False,False,False
9278,81,11,12,,1.01,1.01,False,False,False
9278,27,12,12,,1.389,1.389,False,False,False
9278,31,13,11,,1.671,1.671,False,False,False
9278,20,14,11,,1.915,1.915,False,False,False
9278,2,15,6,,1.222,1.222,False,False,False
9278,24,16,6,,2.357,2.357,False,False,False
9278,77,17,6,,2.532,2.532,False,False,False
9278,22,18,6,,2.616,2.616,False,False,False
9278,10,19,3,,4.131,4.131,False,False,False
9278,21,20,6,,5.36,5.36,False,False,False
9069,11,1,17,1997.667,0.0,0,False,False,False
9069,16,2,17,2002.13,4.463,4.463,False,False,False
9069,1,3,17,2002.732,5.065,5.065,False,False,False
9069,63,4,17,2006.199,8.532,8.532,False,False,False
9069,55,5,17,2008.055,10.388,10.388,False,False,False
9069,14,6,17,2009.28,11.613,11.613,False,False,False
9069,44,7,17,2014.17,16.503,16.503,False,False,False
9069,18,8,17,2016.084,18.417,18.417,False,False,False
9069,23,9,17,2019.424,21.757,21.757,False,False,False
9069,81,10,17,2020.518,22.851,22.851,False,False,False
9069,20,11,17,2025.657,27.99,27.99,False,False,False
9069,24,12,17,2032.269,34.602,34.602,False,False,False
9069,10,13,17,2034.585,36.918,36.918,False,False,False
9069,21,14,17,2039.293,41.626,41.626,False,False,False
9069,27,15,17,2046.254,48.587,48.587,False,False,False
9069,77,16,17,2047.584,49.917,49.917,False,False,False
9069,4,17,17,2048.771,51.104,51.104,False,False,False
9069,31,18,17,2058.288,60.621,60.621,False,False,False
9069,22,,2,,,,True,False,False
9070,11,1,51,5562.436,0.0,0,False,False,False
9070,1,2,51,5564.573,2.137,2.137,False,False,False
9070,16,3,51,5583.653,21.217,21.217,False,False,False
9070,14,4,51,5584.46,22.024,22.024,False,False,False
9070,55,5,51,5607.927,45.491,45.491,False,False,False
9070,44,6,51,5608.581,46.145,46.145,False,False,False
9070,18,7,51,5614.053,51.617,51.617,False,False,False
9070,63,8,51,5636.676,74.24,74.24,False,False,False
9070,4,9,51,5642.812,80.376,80.376,False,False,False
9070,22,10,51,5646.298,83.862,83.862,False,False,False
9070,81,11,51,5648.937,86.501,86.501,False,False,False
9070,23,12,51,5651.059,88.623,88.623,False,False,False
9070,20,13,51,5652.165,89.729,89.729,False,False,False
9070,10,14,51,5653.768,91.332,91.332,False,False,False
9070,31,15,51,5660.23,97.794,97.794,False,False,False
9070,2,16,51,5663.379,100.943,100.943,False,False,False
9070,27,17,50,,,+1 LAP,False,False,False
9070,77,18,50,,,+1 LAP,False,False,False
9070,24,,36,,,,True,False,False
9070,21,,9,,,,True,False,False
9071,63,1,18,90.125,0.0,0,False,False,False
9071,44,2,24,90.337,0.212,0.212,False,False,False
9071,16,3,23,90.449,0.324,0.324,False,False,False
9071,1,4,22,90.549,0.424,0.424,False,False,False
9071,55,5,23,90.724,0.599,0.599,False,False,False
9071,10,6,20,91.104,0.979,0.979,False,False,False
9071,14,7,24,91.231,1.106,1.106,False,False,False
9071,18,8,24,91.337,1.212,1.212,False,False,False
9071,27,9,14,91.392,1.267,1.267,False,False,False
9071,31,10,27,91.542,1.417,1.417,False,False,False
9071,11,11,22,91.566,1.441,1.441,False,False,False
9071,81,12,24,91.81,1.685,1.685,False,False,False
9071,20,13,25,91.853,1.728,1.728,False,False,False
9071,77,14,24,91.902,1.777,1.777,False,False,False
9071,23,15,25,91.903,1.778,1.778,False,False,False
9071,4,16,23,91.997,1.872,1.872,False,False,False
9071,24,17,22,92.134,2.009,2.009,False,False,False
9071,22,18,28,92.169,2.044,2.044,False,False,False
9071,2,19,27,92.619,2.494,2.494,False,False,False
9071,21,20,10,94.637,4.512,4.512,False,False,False
9072,1,1,23,87.93,0.0,0,False,False,False
9072,55,2,26,88.315,0.385,0.385,False,False,False
9072,16,3,20,88.398,0.468,0.468,False,False,False
9072,11,4,24,88.419,0.489,0.489,False,False,False
9072,14,5,25,88.66,0.73,0.73,False,False,False
9072,4,6,24,88.741,0.811,0.811,False,False,False
9072,44,7,23,88.858,0.928,0.928,False,False,False
9072,18,8,23,88.93,1.0,1.0,False,False,False
9072,31,9,25,88.937,1.007,1.007,False,False,False
9072,23,10,26,89.046,1.116,1.116,False,False,False
9072,10,11,22,89.098,1.168,1.168,False,False,False
9072,20,12,22,89.171,1.241,1.241,False,False,False
9072,24,13,27,89.181,1.251,1.251,False,False,False
9072,77,14,26,89.189,1.259,1.259,False,False,False
9072,63,15,21,89.216,1.286,1.286,False,False,False
9072,81,16,24,89.339,1.409,1.409,False,False,False
9072,27,17,22,89.393,1.463,1.463,False,False,False
9072,22,18,25,89.613,1.683,1.683,False,False,False
9072,21,19,25,89.928,1.998,1.998,False,False,False
9072,2,20,27,90.038,2.108,2.108,False,False,False
9073,1,1,18,87.535,0.0,0,False,False,False
9073,16,2,26,87.941,0.406,0.406,False,False,False
9073,11,3,22,88.05,0.515,0.515,False,False,False
9073,55,4,27,88.125,0.59,0.59,False,False,False
9073,31,5,25,88.407,0.872,0.872,False,False,False
9073,10,6,24,88.428,0.893,0.893,False,False,False
9073,77,7,19,88.456,0.921,0.921,False,False,False
9073,27,8,16,88.497,0.962,0.962,False,False,False
9073,23,9,20,88.561,1.026,1.026,False,False,False
9073,63,10,20,88.606,1.071,1.071,False,False,False
9073,20,11,14,88.607,1.072,1.072,False,False,False
9073,14,12,24,88.618,1.083,1.083,False,False,False
9073,44,13,23,88.718,1.183,1.183,False,False,False
9073,18,14,24,88.723,1.188,1.188,False,False,False
9073,24,15,19,89.074,1.539,1.539,False,False,False
9073,22,16,20,89.179,1.644,1.644,False,False,False
9073,2,17,20,89.264,1.729,1.729,False,False,False
9073,81,18,18,89.375,1.84,1.84,False,False,False
9073,4,19,18,89.401,1.866,1.866,False,False,False
9073,21,20,22,89.447,1.912,1.912,False,False,False
9074,11,1,20,,0.0,0.0,False,False,False
9074,14,2,19,,0.361,0.361,False,False,False
9074,55,3,18,,0.508,0.508,False,False,False
9074,20,4,19,,0.926,0.926,False,False,False
9074,10,5,20,,0.945,0.945,False,False,False
9074,63,6,20,,0.963,0.963,False,False,False
9074,16,7,19,,1.02,1.02,False,False,False
9074,31,8,20,,1.094,1.094,False,False,False
9074,1,9,15,,0.0,0.0,True,False,False
9074,77,10,15,,0.75,0.75,False,True,False
9074,23,11,15,,0.981,0.981,False,False,False
9074,27,12,15,,1.089,1.089,False,False,False
9074,44,13,15,,1.161,1.161,False,False,False
9074,24,14,17,,1.277,1.277,False,False,False
9074,21,15,16,,1.581,1.581,False,False,False
9074,4,16,8,,1.031,1.031,False,False,False
9074,22,17,10,,1.066,1.066,False,False,False
9074,18,18,8,,1.113,1.113,False,False,False
9074,81,19,9,,1.121,1.121,False,False,False
9074,2,20,10,,1.214,1.214,False,False,False
9078,1,1,57,5258.241,0.0,0,False,False,False
9078,11,2,57,5263.625,5.384,5.384,False,False,False
9078,14,3,57,5284.546,26.305,26.305,False,False,False
9078,63,4,57,5291.47,33.229,33.229,False,False,False
9078,55,5,57,5300.752,42.511,42.511,False,False,False
